qty,unit_price,Length,Height,Gutter,_F7,_F8,_F9,_G2,_G3,_G4,_H13,_H14,_M5,_M6
8.0,12.5,625.0,615.0,95.0,0,0,0,0,0,1,0,0,0,0
1.0,8.1,610.0,405.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,7.99,535.0,455.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,9.9,870.0,585.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,12.5,980.0,850.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,8.5,952.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,5.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,845.0,625.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,12.5,940.0,850.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,11.5,850.0,620.0,48.0,0,0,0,0,0,1,0,0,0,0
12.0,8.0,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,5.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,8.5,884.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,11.5,505.0,1040.0,15.0,0,0,0,0,0,1,0,0,0,0
10.0,5.15,410.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
22.0,5.75,580.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
12.0,7.25,980.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
2.0,17.95,840.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,12.95,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
12.0,15.15,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
44.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
13.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
9.0,15.0,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,12.4,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
77.0,10.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
22.0,9.5,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
18.0,10.25,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
5.0,8.95,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,695.0,650.0,95.0,0,0,0,0,0,1,0,0,0,0
8.0,17.5,1490.0,220.0,8.0,0,0,0,0,1,0,0,0,0,0
2.0,11.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
8.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
8.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
16.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
16.0,14.0,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
18.0,7.0,500.0,500.0,45.0,0,0,0,0,0,1,0,0,0,0
6.0,6.0,592.0,280.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,8.15,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,37.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
3.0,57.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,27.5,592.0,287.0,98.0,1,0,0,0,0,0,0,0,0,0
3.0,8.15,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,27.5,298.0,592.0,98.0,1,0,0,0,0,0,0,0,0,0
3.0,45.5,592.0,592.0,98.0,1,0,0,0,0,0,0,0,0,0
9.0,12.5,592.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
9.0,57.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
4.0,9.5,590.0,280.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,57.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
2.0,12.5,592.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
3.0,8.15,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
3.0,6.0,287.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
3.0,12.5,592.0,592.0,98.0,0,0,0,0,0,1,0,0,0,0
3.0,9.5,287.0,592.0,98.0,0,0,0,0,0,1,0,0,0,0
1.0,9.5,287.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
1.0,27.5,287.0,592.0,98.0,1,0,0,0,0,0,0,0,0,0
6.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,11.95,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
12.0,11.25,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
6.0,9.95,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,625.0,408.0,98.0,0,0,0,0,0,1,0,0,0,0
3.0,14.5,853.0,652.0,98.0,0,0,0,0,1,0,0,0,0,0
4.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
1.0,7.0,592.0,592.0,30.0,0,0,0,0,0,1,0,0,0,0
3.0,9.95,900.0,900.0,30.0,0,0,0,0,0,1,0,0,0,0
3.0,9.95,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,9.75,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
4.0,6.1,420.0,300.0,45.0,0,0,0,0,0,1,0,0,0,0
33.0,5.95,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,5.5,287.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
15.0,7.75,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,510.0,640.0,15.0,0,0,0,0,0,1,0,0,0,0
13.0,12.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
9.0,15.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
34.0,7.95,596.0,596.0,48.0,0,0,0,0,0,1,0,0,0,0
20.0,6.45,596.0,292.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,5.95,292.0,596.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
50.0,9.99,695.0,650.0,98.0,0,0,0,0,0,1,0,0,0,0
6.0,11.5,630.0,315.0,60.0,0,0,0,0,0,1,0,0,0,0
6.0,12.5,600.0,630.0,60.0,0,0,0,0,0,1,0,0,0,0
4.0,12.75,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,9.5,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
8.0,52.5,592.0,592.0,292.0,0,0,0,0,0,0,0,0,0,1
12.0,35.5,592.0,287.0,292.0,0,0,0,0,0,0,0,0,0,1
87.0,19.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
57.0,18.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
14.0,14.25,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,12.99,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,12.99,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,9.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,9.99,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
10.0,14.25,490.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
34.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,5.95,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,5.95,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
19.0,5.95,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
50.0,9.45,695.0,650.0,98.0,0,0,0,0,0,1,0,0,0,0
6.0,8.0,630.0,315.0,60.0,0,0,0,0,0,1,0,0,0,0
6.0,8.5,600.0,630.0,60.0,0,0,0,0,0,1,0,0,0,0
4.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
4.0,8.75,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,8.5,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,8.85,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
8.0,45.5,592.0,592.0,292.0,0,0,0,0,0,0,0,0,0,1
12.0,37.5,592.0,287.0,298.0,0,0,0,0,0,0,0,0,0,1
87.0,16.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
57.0,16.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
14.0,14.5,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,14.0,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,14.0,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
10.0,14.75,490.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,15.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,5.85,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,15.5,592.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,15.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,7.25,592.0,490.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,5.85,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,15.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,5.85,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,15.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,5.85,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,24.5,765.0,750.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,12.5,585.0,523.0,98.0,0,0,0,0,0,1,0,0,0,0
1.0,104.5,765.0,750.0,48.0,1,0,0,0,0,0,0,0,0,0
6.0,17.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,6.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
70.0,11.25,698.0,652.0,98.0,0,0,0,0,0,1,0,0,0,0
4.0,7.75,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
6.0,5.75,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,5.25,287.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
16.0,10.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
16.0,12.9,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
64.0,35.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
16.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
216.0,12.99,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32.0,9.95,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
200.0,12.99,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
24.0,12.95,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
32.0,11.75,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
141.0,10.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
36.0,8.95,592.0,287.0,25.0,0,0,0,0,0,0,0,0,1,0
1.0,15.5,305.0,610.0,25.0,0,0,0,0,0,0,0,0,1,0
19.0,9.95,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
84.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
41.0,5.75,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,6.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
16.0,12.99,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
8.0,10.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
8.0,7.4,420.0,660.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,7.25,287.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
2.0,8.95,592.0,592.0,45.0,0,0,0,0,0,0,0,0,1,0
2.0,7.0,292.0,594.0,45.0,0,0,0,0,0,0,0,0,1,0
24.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
84.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
41.0,5.75,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,6.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
16.0,12.99,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
8.0,10.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
8.0,7.4,420.0,660.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,7.25,287.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
2.0,8.95,592.0,592.0,45.0,0,0,0,0,0,0,0,0,1,0
2.0,7.0,292.0,594.0,45.0,0,0,0,0,0,0,0,0,1,0
24.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
10.0,14.5,210.0,1490.0,3.0,0,0,0,0,0,1,0,0,0,0
10.0,12.5,210.0,1190.0,3.0,0,0,0,0,0,1,0,0,0,0
10.0,11.5,210.0,1040.0,3.0,0,0,0,0,0,1,0,0,0,0
10.0,9.5,210.0,740.0,3.0,0,0,0,0,0,1,0,0,0,0
10.0,7.5,210.0,440.0,3.0,0,0,0,0,0,1,0,0,0,0
10.0,14.5,210.0,1490.0,3.0,0,0,0,0,0,1,0,0,0,0
10.0,12.5,210.0,1190.0,3.0,0,0,0,0,0,1,0,0,0,0
10.0,11.5,210.0,1040.0,3.0,0,0,0,0,0,1,0,0,0,0
10.0,9.5,210.0,740.0,3.0,0,0,0,0,0,1,0,0,0,0
10.0,7.5,210.0,440.0,3.0,0,0,0,0,0,1,0,0,0,0
6.0,64.5,780.0,820.0,55.0,0,0,0,0,0,0,0,0,1,0
6.0,64.5,780.0,820.0,55.0,0,0,0,0,0,0,0,0,1,0
14.0,6.5,600.0,400.0,50.0,0,0,0,0,0,1,0,0,0,0
16.0,6.5,500.0,495.0,50.0,0,0,0,0,0,1,0,0,0,0
3.0,6.5,625.0,495.0,50.0,0,0,0,0,0,1,0,0,0,0
2.0,6.5,500.0,500.0,50.0,0,0,0,0,0,1,0,0,0,0
5.0,5.95,495.0,495.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,6.5,620.0,495.0,50.0,0,0,0,0,0,1,0,0,0,0
3.0,6.25,495.0,400.0,50.0,0,0,0,0,0,1,0,0,0,0
3.0,6.75,620.0,510.0,50.0,0,0,0,0,0,1,0,0,0,0
4.0,6.5,620.0,395.0,50.0,0,0,0,0,0,1,0,0,0,0
4.0,4.5,394.0,233.0,45.0,0,0,0,0,0,1,0,0,0,0
28.0,9.5,440.0,515.0,25.0,1,0,0,0,0,0,0,0,0,0
12.0,9.25,355.0,425.0,25.0,1,0,0,0,0,0,0,0,0,0
8.0,6.95,592.0,592.0,10.0,0,0,0,0,1,0,0,0,0,0
6.0,5.95,592.0,287.0,10.0,0,0,0,0,1,0,0,0,0,0
14.0,7.85,980.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
8.0,6.5,580.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
6.0,5.25,410.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
6.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
15.0,4.95,633.0,205.0,3.0,0,0,0,1,0,0,0,0,0,0
25.0,5.7,1065.0,208.0,3.0,0,0,0,1,0,0,0,0,0,0
150.0,5.75,1065.0,233.0,3.0,0,0,0,1,0,0,0,0,0,0
12.0,14.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
4.0,14.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
4.0,14.0,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
1.0,7.0,535.0,473.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,95.0,610.0,610.0,292.0,1,0,0,0,0,0,0,0,0,0
2.0,11.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
2.0,14.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
16.0,14.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,14.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
11.0,14.0,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,14.75,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,14.75,535.0,475.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,11.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,12.5,287.0,595.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
2.0,37.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
12.0,14.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
4.0,14.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,11.5,695.0,650.0,95.0,0,0,0,0,0,1,0,0,0,0
8.0,18.0,1490.0,220.0,8.0,0,0,0,0,0,1,0,0,0,0
8.0,10.5,592.0,592.0,98.0,0,0,0,0,0,1,0,0,0,0
6.0,8.5,592.0,287.0,98.0,0,0,0,0,0,1,0,0,0,0
10.0,11.5,815.0,580.0,20.0,0,0,0,0,0,1,0,0,0,0
5.0,9.5,700.0,450.0,40.0,0,0,0,0,0,1,0,0,0,0
1.0,8.5,595.0,455.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,742.0,524.0,18.0,0,0,0,0,0,1,0,0,0,0
4.0,12.25,960.0,540.0,20.0,0,0,0,0,0,1,0,0,0,0
4.0,6.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,287.0,592.0,25.0,0,1,0,0,0,0,0,0,0,0
4.0,14.25,592.0,592.0,25.0,0,1,0,0,0,0,0,0,0,0
4.0,7.5,790.0,390.0,45.0,0,0,0,0,0,1,0,0,0,0
8.0,17.5,390.0,790.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,12.99,592.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
2.0,6.5,380.0,210.0,4.0,0,0,0,0,0,1,0,0,0,0
2.0,6.75,780.0,210.0,4.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,1160.0,210.0,4.0,0,0,0,0,0,1,0,0,0,0
2.0,9.5,600.0,700.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,7.5,550.0,485.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,7.5,460.0,560.0,45.0,0,0,0,0,0,1,0,0,0,0
3.0,6.75,510.0,510.0,10.0,0,0,0,0,0,1,0,0,0,0
1.0,5.5,190.0,415.0,20.0,0,0,0,0,0,1,0,0,0,0
1.0,5.85,300.0,310.0,45.0,0,0,0,0,0,1,0,0,0,0
6.0,5.75,293.0,590.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,38.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
2.0,52.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
1.0,5.8,580.0,270.0,10.0,0,0,0,1,0,0,0,0,0,0
7.0,6.95,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,5.95,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,5.5,287.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,15.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
4.0,15.25,592.0,287.0,25.0,0,0,1,0,0,0,0,0,0,0
1.0,12.95,287.0,287.0,25.0,0,0,1,0,0,0,0,0,0,0
6.0,14.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
3.0,14.25,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,11.5,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
6.0,10.75,650.0,650.0,10.0,0,0,0,0,0,1,0,0,0,0
44.0,12.99,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
13.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
9.0,12.99,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,12.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
113.0,10.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
31.0,8.95,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
27.0,10.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
8.0,8.95,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,11.5,695.0,650.0,95.0,0,0,0,0,0,1,0,0,0,0
8.0,14.5,1490.0,220.0,8.0,0,0,0,0,1,0,0,0,0,0
1.0,18.5,490.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,17.5,490.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,10.5,490.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,27.5,792.0,382.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,14.5,792.0,392.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,35.5,287.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
3.0,6.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,22.5,592.0,287.0,48.0,0,0,0,0,0,0,0,0,0,1
9.0,49.5,592.0,490.0,292.0,0,0,1,0,0,0,0,0,0,0
9.0,8.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
9.0,32.5,592.0,490.0,48.0,0,0,0,0,0,0,0,0,0,1
8.0,11.5,287.0,287.0,535.0,0,0,0,0,0,0,0,0,1,0
35.0,12.75,287.0,592.0,535.0,0,0,0,0,0,0,0,0,1,0
43.0,15.5,592.0,592.0,535.0,0,0,0,0,0,0,0,0,1,0
1.0,14.5,287.0,592.0,635.0,0,0,1,0,0,0,0,0,0,0
1.0,19.5,592.0,592.0,635.0,0,0,1,0,0,0,0,0,0,0
2.0,15.5,592.0,287.0,380.0,1,0,0,0,0,0,0,0,0,0
6.0,15.5,490.0,592.0,380.0,1,0,0,0,0,0,0,0,0,0
4.0,16.5,592.0,490.0,535.0,1,0,0,0,0,0,0,0,0,0
4.0,17.5,592.0,592.0,535.0,1,0,0,0,0,0,0,0,0,0
1.0,14.5,287.0,592.0,380.0,1,0,0,0,0,0,0,0,0,0
1.0,15.5,592.0,592.0,380.0,1,0,0,0,0,0,0,0,0,0
1.0,32.5,868.0,400.0,535.0,0,0,0,0,0,0,0,0,1,0
44.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
13.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
9.0,15.25,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,12.25,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
77.0,12.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
25.0,10.5,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
21.0,11.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,10.25,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,15.5,695.0,650.0,95.0,0,0,0,0,0,1,0,0,0,0
8.0,21.5,1490.0,220.0,8.0,0,0,0,0,1,0,0,0,0,0
100.0,7.75,940.0,200.0,5.0,0,0,0,0,1,0,0,0,0,0
100.0,8.25,1065.0,205.0,5.0,0,0,0,0,1,0,0,0,0,0
6.0,17.5,650.0,650.0,10.0,0,0,0,0,1,0,0,0,0,0
7.0,9.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,6.75,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,6.5,287.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,19.0,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
4.0,18.5,592.0,287.0,25.0,0,0,1,0,0,0,0,0,0,0
1.0,15.25,287.0,287.0,25.0,0,0,1,0,0,0,0,0,0,0
6.0,14.25,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
3.0,14.15,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,12.5,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
4.0,8.75,380.0,600.0,30.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,380.0,1220.0,30.0,0,0,0,0,0,1,0,0,0,0
2.0,14.75,430.0,1220.0,30.0,0,0,0,0,0,1,0,0,0,0
8.0,12.75,380.0,570.0,90.0,0,0,0,0,0,0,0,0,1,0
2.0,14.5,380.0,1150.0,90.0,0,0,0,0,0,0,0,0,1,0
4.0,12.9,430.0,570.0,90.0,0,0,0,0,0,0,0,0,1,0
4.0,8.75,380.0,600.0,30.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,380.0,1220.0,30.0,0,0,0,0,0,1,0,0,0,0
2.0,14.75,430.0,1220.0,30.0,0,0,0,0,0,1,0,0,0,0
8.0,12.75,380.0,570.0,90.0,0,0,0,0,0,0,0,0,1,0
2.0,14.5,380.0,1150.0,90.0,0,0,0,0,0,0,0,0,1,0
4.0,12.9,430.0,570.0,90.0,0,0,0,0,0,0,0,0,1,0
12.0,10.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,7.95,490.0,220.0,20.0,0,0,0,0,0,1,0,0,0,0
1.0,8.25,930.0,290.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,700.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
5.0,9.25,264.0,290.0,20.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,610.0,380.0,30.0,0,0,0,0,0,1,0,0,0,0
