company_name,quote_id,unit_price,Length,Height,Gutter,_F7,_F8,_F9,_G2,_G3,_G4,_H13,_H14,_M5,_M6
116,21028.0,8.5,610.0,610.0,48.0,0,0,0,0,0,1,0,0,0,0
116,21028.0,6.5,610.0,610.0,20.0,0,0,0,0,0,1,0,0,0,0
116,21028.0,5.5,305.0,370.0,48.0,0,0,0,0,0,1,0,0,0,0
42,18726.0,6.5,495.0,620.0,25.0,0,0,0,0,0,1,0,0,0,0
32,17005.0,6.25,287.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
32,17005.0,7.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,17005.0,9.75,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,17006.0,7.25,600.0,300.0,45.0,0,0,0,0,0,1,0,0,0,0
32,17006.0,9.25,600.0,600.0,40.0,0,0,0,0,0,1,0,0,0,0
32,18310.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,18310.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,18310.0,12.5,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,18310.0,9.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,18310.0,7.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,18310.0,8.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,18496.0,5.5,287.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
32,18496.0,6.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,18496.0,8.25,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,18496.0,15.25,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,18496.0,11.75,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,18496.0,11.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
32,18583.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,18583.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,18583.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,18583.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,18583.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,18583.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,18583.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,18583.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,18636.0,15.5,1110.0,450.0,90.0,0,0,0,0,0,1,0,0,0,0
32,18636.0,14.5,1110.0,400.0,90.0,0,0,0,0,0,1,0,0,0,0
32,18636.0,15.5,1110.0,450.0,90.0,0,0,0,0,0,1,0,0,0,0
32,18636.0,14.5,1110.0,400.0,90.0,0,0,0,0,0,1,0,0,0,0
32,21107.0,6.5,287.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
32,21107.0,7.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,21107.0,9.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
32,21107.0,10.5,640.0,490.0,50.0,0,0,0,0,0,1,0,0,0,0
32,21122.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,21122.0,11.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
32,21122.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,21193.0,10.5,592.0,490.0,100.0,0,0,0,0,0,1,0,0,0,0
32,21193.0,11.5,592.0,592.0,100.0,0,0,0,0,0,1,0,0,0,0
32,21193.0,48.5,592.0,490.0,292.0,0,0,1,0,0,0,0,0,0,0
32,21193.0,52.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
32,22221.0,5.5,287.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
32,22221.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,22221.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
32,22221.0,12.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
32,22221.0,14.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
116,21087.0,6.5,500.0,625.0,48.0,0,0,0,0,0,1,0,0,0,0
116,21087.0,5.5,400.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
116,21087.0,32.5,500.0,625.0,47.0,1,0,0,0,0,0,0,0,0,0
116,21087.0,27.5,400.0,500.0,47.0,1,0,0,0,0,0,0,0,0,0
116,21087.0,5.95,425.0,485.0,48.0,0,0,0,0,0,1,0,0,0,0
116,21087.0,12.5,583.0,715.0,98.0,0,0,0,0,0,1,0,0,0,0
116,21087.0,5.95,423.0,485.0,48.0,0,0,0,0,0,1,0,0,0,0
116,21087.0,12.95,485.0,425.0,25.0,0,0,0,0,0,0,0,0,1,0
116,21087.0,32.5,715.0,583.0,25.0,0,0,0,0,0,0,0,0,1,0
116,21087.0,12.95,485.0,425.0,25.0,0,0,0,0,0,0,0,0,1,0
116,21087.0,5.5,385.0,525.0,15.0,0,0,0,0,0,1,0,0,0,0
116,21087.0,5.75,500.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
116,21087.0,5.5,400.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
169,18550.0,62.5,700.0,770.0,48.0,1,0,0,0,0,0,0,0,0,0
169,18550.0,17.5,700.0,770.0,48.0,0,0,0,0,0,1,0,0,0,0
169,18550.0,61.5,600.0,775.0,48.0,1,0,0,0,0,0,0,0,0,0
169,18550.0,15.5,600.0,775.0,48.0,0,0,0,0,0,1,0,0,0,0
169,21136.0,22.75,698.0,448.0,65.0,0,0,0,0,0,0,0,0,1,0
169,21136.0,15.5,498.0,298.0,65.0,0,0,0,0,0,0,0,0,1,0
169,21136.0,18.75,598.0,388.0,65.0,0,0,0,0,0,0,0,0,1,0
210,22235.0,9.95,590.0,640.0,45.0,0,0,0,0,0,1,0,0,0,0
210,22235.0,45.5,790.0,640.0,45.0,1,0,0,0,0,0,0,0,0,0
210,22235.0,8.9,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
210,22235.0,62.5,592.0,592.0,290.0,1,0,0,0,0,0,0,0,0,0
210,22235.0,5.5,250.0,240.0,45.0,0,0,0,0,0,1,0,0,0,0
210,22235.0,5.95,450.0,190.0,45.0,0,0,0,0,0,1,0,0,0,0
210,22235.0,15.5,450.0,190.0,95.0,1,0,0,0,0,0,0,0,0,0
210,22235.0,7.5,550.0,200.0,40.0,0,0,0,0,0,1,0,0,0,0
210,22235.0,12.5,585.0,810.0,50.0,0,0,0,0,0,1,0,0,0,0
210,22235.0,7.75,700.0,250.0,15.0,0,0,0,0,0,1,0,0,0,0
153,18351.0,10.5,490.0,490.0,45.0,0,0,0,0,0,1,0,0,0,0
153,18351.0,17.5,490.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
153,18351.0,12.5,792.0,392.0,45.0,0,0,0,0,0,1,0,0,0,0
153,18351.0,27.5,792.0,392.0,25.0,1,0,0,0,0,0,0,0,0,0
126,18479.0,10.5,710.0,420.0,20.0,0,0,0,0,0,1,0,0,0,0
126,18479.0,6.15,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
126,18479.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
126,18479.0,6.15,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
126,18479.0,15.75,592.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
126,18479.0,15.5,592.0,287.0,25.0,0,0,0,0,0,0,0,0,0,1
126,18479.0,12.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
105,21035.0,15.5,865.0,450.0,48.0,0,0,0,0,0,0,0,0,1,0
105,21035.0,44.5,745.0,350.0,46.0,1,0,0,0,0,0,0,0,0,0
105,21035.0,14.5,745.0,350.0,46.0,0,0,0,0,0,0,0,0,1,0
105,21151.0,21.85,865.0,450.0,48.0,0,0,0,0,0,0,0,0,1,0
105,21151.0,18.75,745.0,350.0,46.0,0,0,0,0,0,0,0,0,1,0
105,21151.0,39.5,745.0,350.0,46.0,1,0,0,0,0,0,0,0,0,0
105,21151.0,137.5,760.0,730.0,97.0,1,0,0,0,0,0,0,0,0,0
151,18237.0,29.5,592.0,490.0,48.0,0,0,0,0,0,0,0,0,1,0
151,18237.0,8.5,592.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18237.0,45.5,592.0,490.0,96.0,1,0,0,0,0,0,0,0,0,0
151,18534.0,7.5,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18534.0,9.95,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18534.0,7.0,500.0,400.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18534.0,7.25,500.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18534.0,8.0,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
151,18534.0,10.5,835.0,790.0,20.0,0,0,0,0,0,1,0,0,0,0
151,18534.0,32.5,625.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
151,18534.0,39.5,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18534.0,25.5,592.0,515.0,29.0,1,0,0,0,0,0,0,0,0,0
151,18534.0,54.5,592.0,592.0,290.0,1,0,0,0,0,0,0,0,0,0
151,18534.0,22.5,335.0,335.0,450.0,0,0,0,0,0,0,0,0,1,0
151,18534.0,21.5,335.0,335.0,450.0,0,0,0,0,0,1,0,0,0,0
151,18597.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
151,18597.0,9.25,600.0,590.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18597.0,7.25,735.0,230.0,10.0,0,0,0,0,1,0,0,0,0,0
151,18597.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
151,18597.0,9.25,600.0,590.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18597.0,7.25,735.0,230.0,10.0,0,0,0,0,1,0,0,0,0,0
151,18605.0,9.5,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18605.0,7.25,495.0,395.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18605.0,17.5,1860.0,330.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18605.0,8.0,600.0,620.0,20.0,0,0,0,0,0,1,0,0,0,0
151,18605.0,10.5,1050.0,280.0,10.0,0,0,0,0,0,1,0,0,0,0
151,18605.0,7.5,620.0,400.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18605.0,9.5,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18605.0,7.25,495.0,395.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18605.0,17.5,1860.0,330.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18605.0,8.0,600.0,620.0,20.0,0,0,0,0,0,1,0,0,0,0
151,18605.0,10.5,1050.0,280.0,10.0,0,0,0,0,0,1,0,0,0,0
151,18605.0,7.5,620.0,400.0,48.0,0,0,0,0,0,1,0,0,0,0
151,18626.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
151,18626.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
151,18626.0,8.0,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
151,18626.0,6.5,287.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
151,18626.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
151,18626.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
151,18626.0,8.0,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
151,18626.0,6.5,287.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
151,19835.0,12.5,592.0,490.0,96.0,0,0,0,0,0,1,0,0,0,0
151,19835.0,7.5,405.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
151,19835.0,37.5,830.0,665.0,25.0,1,0,0,0,0,0,0,0,0,0
151,19835.0,32.5,820.0,660.0,150.0,0,0,0,0,0,1,0,0,0,0
151,19835.0,7.85,470.0,405.0,48.0,0,0,0,0,0,1,0,0,0,0
151,19835.0,29.5,470.0,405.0,48.0,1,0,0,0,0,0,0,0,0,0
151,22285.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
151,22285.0,48.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
151,22285.0,7.25,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
151,22285.0,42.5,625.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
151,22285.0,44.5,490.0,592.0,96.0,0,0,0,0,0,0,0,0,0,1
151,22285.0,45.5,592.0,592.0,96.0,0,0,0,0,0,0,0,0,0,1
151,22285.0,32.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
129,21032.0,6.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
129,21032.0,5.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
129,21032.0,6.4,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
129,21032.0,8.5,592.0,490.0,98.0,0,0,0,0,0,1,0,0,0,0
129,21032.0,7.5,592.0,287.0,98.0,0,0,0,0,0,1,0,0,0,0
129,21032.0,6.2,625.0,400.0,48.0,0,0,0,0,0,1,0,0,0,0
129,21032.0,67.0,615.0,515.0,20.0,0,0,0,0,0,1,0,0,0,0
129,21032.0,27.5,650.0,315.0,198.0,0,0,0,0,0,1,0,0,0,0
129,21032.0,7.3,615.0,565.0,48.0,0,0,0,0,0,1,0,0,0,0
129,21032.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
129,21032.0,37.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
129,21032.0,45.5,592.0,490.0,292.0,1,0,0,0,0,0,0,0,0,0
129,22222.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
129,22222.0,5.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
129,22222.0,8.5,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
129,22222.0,15.5,592.0,490.0,98.0,0,0,0,0,0,1,0,0,0,0
129,22222.0,12.5,592.0,287.0,98.0,0,0,0,0,0,1,0,0,0,0
129,22222.0,8.25,625.0,400.0,48.0,0,0,0,0,0,1,0,0,0,0
129,22222.0,9.0,615.0,515.0,20.0,0,0,0,0,0,1,0,0,0,0
129,22222.0,32.5,650.0,315.0,198.0,0,0,0,0,0,1,0,0,0,0
129,22222.0,9.5,615.0,565.0,48.0,0,0,0,0,0,1,0,0,0,0
129,22222.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
129,22222.0,37.5,287.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
129,22222.0,47.5,592.0,490.0,292.0,1,0,0,0,0,0,0,0,0,0
129,22292.0,49.5,490.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
129,22292.0,6.8,300.0,300.0,20.0,0,0,0,0,0,1,0,0,0,0
129,22292.0,12.5,592.0,287.0,98.0,0,0,0,0,0,1,0,0,0,0
129,22292.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
129,22292.0,9.5,960.0,263.0,20.0,0,0,0,0,0,1,0,0,0,0
129,22292.0,7.95,625.0,400.0,45.0,0,0,0,0,0,1,0,0,0,0
129,22292.0,6.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
129,22292.0,7.15,450.0,440.0,20.0,0,0,0,0,0,1,0,0,0,0
129,22292.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
129,230912.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
129,230912.0,6.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
129,230912.0,8.5,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
129,230912.0,12.5,592.0,490.0,98.0,0,0,0,0,0,1,0,0,0,0
129,230912.0,10.5,592.0,287.0,98.0,0,0,0,0,0,1,0,0,0,0
129,230912.0,7.75,625.0,400.0,48.0,0,0,0,0,0,1,0,0,0,0
129,230912.0,7.15,615.0,515.0,20.0,0,0,0,0,0,1,0,0,0,0
129,230912.0,32.5,650.0,315.0,198.0,0,0,0,0,0,1,0,0,0,0
129,230912.0,8.75,615.0,565.0,48.0,0,0,0,0,0,1,0,0,0,0
129,230912.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
129,230912.0,37.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
129,230912.0,49.5,592.0,490.0,292.0,1,0,0,0,0,0,0,0,0,0
57,17090.0,9.9,645.0,545.0,45.0,0,0,0,1,0,0,0,0,0,0
57,17090.0,11.25,1042.0,335.0,15.0,0,0,0,0,0,1,0,0,0,0
57,17090.0,8.0,280.0,500.0,5.0,0,0,0,0,0,1,0,0,0,0
120,18446.0,47.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
120,18446.0,42.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
187,17107.0,14.0,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
187,17107.0,12.0,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
187,17107.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
187,18612.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
187,18612.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
187,18612.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
187,18612.0,37.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
187,18612.0,12.0,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
187,18612.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
187,18612.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
187,18612.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
187,18612.0,37.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
187,18612.0,12.0,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
113,22283.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
113,22283.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
82,18293.0,39.5,690.0,740.0,48.0,0,0,1,0,0,0,0,0,0,0
82,18293.0,38.5,605.0,690.0,48.0,0,0,1,0,0,0,0,0,0,0
82,18293.0,42.5,335.0,780.0,48.0,0,0,1,0,0,0,0,0,0,0
82,18293.0,27.5,335.0,360.0,48.0,0,0,1,0,0,0,0,0,0,0
82,18293.0,11.0,287.0,592.0,350.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,15.5,490.0,592.0,350.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,10.5,287.0,592.0,350.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,10.5,490.0,592.0,350.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,6.0,292.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,14.5,860.0,960.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,10.5,287.0,592.0,350.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,10.5,490.0,592.0,350.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,6.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,35.5,287.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
82,18293.0,55.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
82,18293.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,55.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
82,18293.0,5.5,287.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,6.0,423.0,485.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,6.5,473.0,535.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,6.5,423.0,485.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,7.0,473.0,535.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,6.5,423.0,485.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,9.95,523.0,585.0,98.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,6.5,423.0,485.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,6.5,423.0,485.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,5.5,287.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,4.55,225.0,540.0,10.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,15.5,870.0,490.0,100.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,6.0,364.0,464.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,115.0,610.0,915.0,66.0,0,0,0,0,0,0,0,1,0,0
82,18293.0,145.0,915.0,915.0,66.0,0,0,0,0,0,0,0,1,0,0
82,18293.0,6.5,364.0,464.0,48.0,0,0,0,0,0,1,0,0,0,0
82,18293.0,95.0,305.0,610.0,305.0,0,0,0,0,0,0,0,1,0,0
82,18293.0,6.0,264.0,564.0,48.0,0,0,0,0,0,1,0,0,0,0
94,18438.0,8.5,592.0,530.0,48.0,0,0,0,0,0,1,0,0,0,0
94,18438.0,11.5,760.0,715.0,48.0,0,0,0,0,0,1,0,0,0,0
94,18438.0,7.95,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
94,18438.0,14.5,592.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
94,18438.0,12.99,592.0,292.0,25.0,1,0,0,0,0,0,0,0,0,0
94,18438.0,14.95,600.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
94,18438.0,47.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
198,22288.0,11.5,445.0,622.0,44.0,0,0,0,0,0,1,0,0,0,0
198,22288.0,11.25,391.0,622.0,44.0,0,0,0,0,0,1,0,0,0,0
198,22288.0,25.45,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
198,22288.0,25.45,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
198,22288.0,10.25,448.0,448.0,10.0,0,0,0,0,0,1,0,0,0,0
198,22288.0,22.95,490.0,392.0,25.0,1,0,0,0,0,0,0,0,0,0
198,22288.0,22.95,490.0,392.0,25.0,1,0,0,0,0,0,0,0,0,0
28,220428.0,27.5,1200.0,285.0,600.0,1,0,0,0,0,0,0,0,0,0
28,220428.0,21.5,600.0,595.0,600.0,1,0,0,0,0,0,0,0,0,0
28,220428.0,37.5,1200.0,595.0,600.0,1,0,0,0,0,0,0,0,0,0
28,220428.0,27.5,900.0,605.0,600.0,1,0,0,0,0,0,0,0,0,0
28,220428.0,24.5,600.0,600.0,600.0,1,0,0,0,0,0,0,0,0,0
28,220428.0,12.5,283.0,283.0,284.0,1,0,0,0,0,0,0,0,0,0
28,220428.0,14.5,333.0,333.0,330.0,1,0,0,0,0,0,0,0,0,0
28,220428.0,52.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
28,220428.0,38.5,287.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
28,220428.0,15.5,592.0,592.0,380.0,0,0,1,0,0,0,0,0,0,0
28,220428.0,12.95,287.0,592.0,380.0,0,0,1,0,0,0,0,0,0,0
28,220428.0,15.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
70,211130.0,10.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,8.5,287.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,12.5,287.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
70,211130.0,14.5,592.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
70,211130.0,8.5,287.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,592.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,12.5,287.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
70,211130.0,14.5,592.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
70,211130.0,8.5,289.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,12.5,287.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
70,211130.0,14.5,592.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
70,211130.0,10.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,14.5,592.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
70,211130.0,9.5,908.0,246.0,60.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,6.5,930.0,185.0,10.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,700.0,655.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,700.0,655.0,95.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,700.0,650.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,1010.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,1010.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,820.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,775.0,410.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,1010.0,370.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,1010.0,370.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,650.0,405.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,650.0,405.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,820.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,1010.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,1010.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
70,211130.0,10.5,1010.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
