company_name,quote_id,qty,unit_price,Length,Height,Gutter,_F7,_F8,_F9,_G2,_G3,_G4,_H13,_H14,_M5,_M6
Iberconcept,17083.0,2.0,8.5,542.0,608.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,17083.0,1.0,7.5,405.0,470.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,17083.0,1.0,7.95,610.0,405.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,17083.0,1.0,8.0,540.0,510.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,17084.0,6.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17084.0,4.0,14.0,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17084.0,1.0,18.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17084.0,2.0,14.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17084.0,2.0,18.5,592.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17086.0,12.0,15.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
Iberconcept,17086.0,12.0,11.95,592.0,490.0,25.0,0,0,1,0,0,0,0,0,0,0
Iberconcept,17208.0,2.0,12.95,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Iberconcept,17208.0,4.0,10.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Iberconcept,17208.0,6.0,17.5,790.0,390.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17208.0,4.0,14.5,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17208.0,6.0,8.0,790.0,390.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,17208.0,7.0,7.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,17209.0,1.0,7.75,790.0,390.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,17209.0,1.0,12.95,840.0,840.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,17209.0,7.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17209.0,2.0,14.4,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17209.0,3.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17209.0,1.0,12.4,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17209.0,3.0,16.0,790.0,390.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,17209.0,3.0,14.0,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,18509.0,30.0,5.5,235.0,1095.0,10.0,0,0,0,1,0,0,0,0,0,0
Iberconcept,18509.0,50.0,4.95,235.0,745.0,10.0,0,0,0,1,0,0,0,0,0,0
Iberconcept,18509.0,25.0,8.5,685.0,405.0,98.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,18509.0,6.0,6.0,564.0,564.0,48.0,0,0,0,0,0,0,0,0,1,0
Iberconcept,18509.0,3.0,6.75,610.0,610.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,18509.0,4.0,5.75,564.0,360.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,18509.0,4.0,12.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,18750.0,2.0,7.0,537.0,650.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,18750.0,1.0,5.5,390.0,390.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,18750.0,1.0,5.95,390.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,18750.0,2.0,7.25,475.0,595.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,18750.0,2.0,7.5,595.0,773.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,18750.0,2.0,8.1,930.0,530.0,48.0,0,0,0,0,0,1,0,0,0,0
Iberconcept,18750.0,20.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Iberconcept,18750.0,4.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Inovidis,21192.0,4.0,5.5,590.0,290.0,50.0,0,0,0,0,0,1,0,0,0,0
Inovidis,21192.0,4.0,7.5,590.0,590.0,50.0,0,0,0,0,0,1,0,0,0,0
Inovidis,21192.0,2.0,10.5,652.0,446.0,100.0,0,0,0,0,0,1,0,0,0,0
Inovidis,21192.0,30.0,11.5,412.0,777.0,100.0,0,0,0,0,0,1,0,0,0,0
Inovidis,21192.0,4.0,9.5,340.0,610.0,80.0,0,0,0,0,0,1,0,0,0,0
Inovidis,21192.0,6.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Inovidis,21192.0,6.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18365.0,3.0,18.5,590.0,595.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18365.0,2.0,17.5,595.0,290.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18365.0,1.0,17.5,595.0,285.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18365.0,1.0,17.5,595.0,430.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18365.0,1.0,15.5,430.0,285.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18365.0,4.0,16.5,530.0,450.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18365.0,1.0,27.5,640.0,610.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18365.0,4.0,18.25,630.0,460.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,4.0,32.5,490.0,590.0,48.0,0,0,0,0,0,0,0,0,0,1
Instavac,18796.0,4.0,10.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Instavac,18796.0,4.0,29.5,490.0,592.0,29.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,1.0,31.5,490.0,490.0,48.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,1.0,62.5,725.0,725.0,48.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,1.0,12.5,540.0,475.0,52.0,0,0,0,0,0,1,0,0,0,0
Instavac,18796.0,1.0,25.5,287.0,395.0,48.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,2.0,14.5,435.0,285.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,2.0,17.5,435.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,1.0,15.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,1.0,17.5,592.0,435.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,1.0,14.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,1.0,14.5,287.0,435.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,2.0,14.5,585.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Instavac,18796.0,2.0,17.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Intellysmart,18501.0,39.0,12.99,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Intellysmart,18501.0,68.0,47.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
Intellysmart,18501.0,24.0,97.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
Intellysmart,18551.0,36.0,9.5,620.0,630.0,98.0,0,0,0,0,0,1,0,0,0,0
Intellysmart,18551.0,36.0,9.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Intellysmart,18551.0,50.0,105.0,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
Intellysmart,18551.0,52.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Intellysmart,18551.0,24.0,7.0,455.0,740.0,48.0,0,0,0,0,0,1,0,0,0,0
Intellysmart,18551.0,6.0,9.0,455.0,740.0,48.0,0,0,0,0,0,0,0,0,1,0
Intellysmart,18551.0,64.0,8.5,570.0,458.0,98.0,0,0,0,0,0,1,0,0,0,0
Intellysmart,18551.0,4.0,8.95,545.0,615.0,48.0,0,0,0,0,0,1,0,0,0,0
Intellysmart,18551.0,8.0,6.5,490.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
J J Tomé,18713.0,8.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
J J Tomé,18713.0,4.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
J J Tomé,18713.0,4.0,8.0,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
J J Tomé,18713.0,8.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,18671.0,9.0,9.5,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,18671.0,24.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,18671.0,1.0,8.75,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,18671.0,2.0,10.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,18671.0,1.0,14.5,287.0,890.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,18671.0,2.0,15.5,592.0,890.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,18671.0,9.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,18671.0,24.0,14.0,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,18671.0,1.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,18671.0,2.0,14.0,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,18671.0,1.0,18.0,287.0,890.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,18671.0,2.0,19.0,592.0,890.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21024.0,6.0,18.5,600.0,590.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21024.0,2.0,17.5,600.0,290.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21024.0,3.0,9.5,500.0,625.0,48.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21024.0,4.0,7.5,580.0,310.0,45.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21024.0,6.0,12.75,615.0,560.0,98.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21027.0,2.0,8.5,592.0,592.0,50.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21027.0,2.0,7.5,592.0,492.0,50.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21027.0,2.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21027.0,2.0,14.0,592.0,492.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21027.0,16.0,7.25,450.0,650.0,50.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21027.0,4.0,7.5,510.0,640.0,50.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21027.0,2.0,6.5,300.0,845.0,20.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21027.0,1.0,6.4,270.0,845.0,20.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21027.0,2.0,8.5,300.0,1355.0,20.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21027.0,1.0,8.25,270.0,1355.0,20.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21027.0,4.0,7.95,300.0,1175.0,20.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21027.0,2.0,7.75,270.0,1175.0,20.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21027.0,8.0,14.5,650.0,695.0,100.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21157.0,4.0,16.5,430.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21157.0,4.0,12.99,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21157.0,4.0,16.5,592.0,432.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21157.0,4.0,18.5,692.0,287.0,360.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21157.0,4.0,9.5,540.0,454.0,45.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21157.0,4.0,9.95,740.0,454.0,45.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21202.0,9.0,9.5,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21202.0,24.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21202.0,1.0,9.95,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21202.0,1.0,12.99,287.0,890.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21202.0,2.0,11.99,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21202.0,2.0,15.75,592.0,890.0,25.0,0,0,0,0,0,1,0,0,0,0
JJ Tomé,21202.0,24.0,14.25,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21202.0,1.0,11.75,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21202.0,2.0,12.99,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21202.0,1.0,28.5,287.0,890.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21202.0,2.0,27.5,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
JJ Tomé,21202.0,9.0,12.99,287.0,590.0,25.0,1,0,0,0,0,0,0,0,0,0
JJTomé,17047.0,3.0,8.5,620.0,400.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,17047.0,8.0,8.5,496.0,496.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,17047.0,2.0,8.5,580.0,415.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,17047.0,5.0,8.5,625.0,400.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,17047.0,4.0,8.5,495.0,495.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,17052.0,24.0,14.5,592.0,592.0,94.0,0,0,0,0,0,1,0,0,0,0
JJTomé,17128.0,2.0,27.5,685.0,395.0,25.0,1,0,0,0,0,0,0,0,0,0
JJTomé,17128.0,2.0,26.0,685.0,395.0,25.0,0,0,0,0,0,0,0,0,1,0
JJTomé,17128.0,2.0,27.0,903.0,390.0,25.0,1,0,0,0,0,0,0,0,0,0
JJTomé,17128.0,2.0,25.5,903.0,320.0,25.0,0,0,0,0,0,0,0,0,1,0
JJTomé,17128.0,1.0,18.0,653.0,305.0,25.0,1,0,0,0,0,0,0,0,0,0
JJTomé,17128.0,1.0,22.5,250.0,653.0,25.0,0,0,0,0,0,0,0,0,1,0
JJTomé,17128.0,2.0,16.0,285.0,430.0,20.0,1,0,0,0,0,0,0,0,0,0
JJTomé,17128.0,2.0,16.0,590.0,430.0,20.0,1,0,0,0,0,0,0,0,0,0
JJTomé,17128.0,5.0,8.0,960.0,255.0,20.0,0,0,0,0,0,1,0,0,0,0
JJTomé,17128.0,2.0,11.0,490.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
JJTomé,17128.0,2.0,11.5,550.0,465.0,95.0,0,0,0,0,0,1,0,0,0,0
JJTomé,17128.0,4.0,11.95,1090.0,285.0,4.0,0,0,0,0,0,1,0,0,0,0
JJTomé,17128.0,3.0,12.99,1260.0,220.0,4.0,0,0,0,0,0,1,0,0,0,0
JJTomé,17205.0,1.0,125.0,20.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18488.0,14.0,14.5,1280.0,330.0,75.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18488.0,14.0,11.5,1175.0,230.0,4.0,0,0,0,1,0,0,0,0,0,0
JJTomé,18488.0,2.0,9.5,900.0,230.0,4.0,0,0,0,1,0,0,0,0,0,0
JJTomé,18766.0,2.0,12.9,1065.0,650.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18766.0,14.0,12.9,1060.0,660.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18766.0,2.0,12.9,1060.0,650.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18766.0,4.0,9.5,740.0,540.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18766.0,6.0,7.5,660.0,530.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18766.0,8.0,8.95,655.0,580.0,40.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18766.0,4.0,12.5,590.0,520.0,58.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18766.0,4.0,7.2,535.0,470.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18766.0,4.0,7.1,490.0,420.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18766.0,4.0,6.5,370.0,330.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,18766.0,10.0,12.99,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
JJTomé,18766.0,10.0,11.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
JJTomé,18766.0,10.0,12.5,490.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
JJTomé,19813.0,6.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,19813.0,6.0,5.95,592.0,190.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,19813.0,3.0,57.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
JJTomé,19813.0,3.0,34.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
JJTomé,19836.0,18.0,32.5,610.0,610.0,48.0,1,0,0,0,0,0,0,0,0,0
JJTomé,21185.2,1.0,47.5,592.0,592.0,97.0,0,0,0,0,0,0,0,0,0,1
JJTomé,21185.2,1.0,31.5,287.0,592.0,97.0,0,0,0,0,0,0,0,0,0,1
JJTomé,21185.2,1.0,30.5,287.0,490.0,97.0,0,0,0,0,0,0,0,0,0,1
JJTomé,22213.0,12.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,22213.0,12.0,5.5,592.0,190.0,45.0,0,0,0,0,0,1,0,0,0,0
JJTomé,22213.0,16.0,48.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
JJTomé,22213.0,6.0,12.5,490.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
JJTomé,22213.0,32.0,32.5,610.0,610.0,48.0,1,0,0,0,0,0,0,0,0,0
JJTomé,22213.0,24.0,22.5,305.0,610.0,48.0,1,0,0,0,0,0,0,0,0,0
JJTomé,22213.0,6.0,38.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
JJTomé,22213.0,12.0,6.5,370.0,305.0,49.0,0,0,0,0,0,1,0,0,0,0
JJTomé,22278.0,16.0,37.5,500.0,625.0,50.0,1,0,0,0,0,0,0,0,0,0
JJTomé,22278.0,10.0,42.5,500.0,800.0,50.0,1,0,0,0,0,0,0,0,0,0
JJTomé,22278.0,16.0,8.5,500.0,625.0,50.0,0,0,0,0,0,1,0,0,0,0
JJTomé,22278.0,10.0,10.5,500.0,800.0,50.0,0,0,0,0,0,1,0,0,0,0
JJTomé,22278.0,24.0,7.5,500.0,400.0,50.0,0,0,0,0,0,1,0,0,0,0
JJTomé,22278.0,16.0,8.25,500.0,500.0,50.0,0,0,0,0,0,1,0,0,0,0
JMC,18568.0,6.0,10.5,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JMC,18568.0,8.0,32.5,625.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
JMC,18568.0,6.0,10.5,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JMC,18568.0,8.0,32.5,625.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
JP Clima,18572.0,4.0,31.5,625.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
JP Clima,18572.0,4.0,9.5,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JP Clima,18572.0,4.0,31.5,625.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
JP Clima,18572.0,4.0,9.5,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JP Clima,18664.0,6.0,9.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JP Clima,18664.0,6.0,46.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
JPCLIMA,18797.0,6.0,45.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
JPCLIMA,18797.0,6.0,9.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JPClima,18341.0,12.0,10.5,500.0,530.0,48.0,0,0,0,0,0,1,0,0,0,0
JPClima,18341.0,12.0,47.5,500.0,530.0,98.0,1,0,0,0,0,0,0,0,0,0
JPClima,18487.0,6.0,11.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JPClima,18487.0,6.0,47.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
JPClima,18521.0,12.0,47.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
JPClima,18521.0,12.0,10.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JPClima,18573.0,4.0,46.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
JPClima,18573.0,4.0,9.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JPClima,18573.0,4.0,46.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
JPClima,18573.0,4.0,9.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JPClima,18580.0,4.0,9.95,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JPClima,18580.0,6.0,47.0,530.0,505.0,98.0,1,0,0,0,0,0,0,0,0,0
JPClima,18580.0,6.0,9.95,530.0,505.0,48.0,0,0,0,0,0,1,0,0,0,0
JPClima,18580.0,4.0,9.95,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
JPClima,18580.0,6.0,47.0,530.0,505.0,98.0,1,0,0,0,0,0,0,0,0,0
JPClima,18580.0,6.0,9.95,530.0,505.0,48.0,0,0,0,0,0,1,0,0,0,0
JPClima,18799.0,4.0,9.75,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
KINGMAN,21103.0,2.0,42.5,592.0,592.0,98.0,0,0,0,0,0,0,0,0,0,1
KINGMAN,21103.0,4.0,39.5,592.0,592.0,96.0,0,0,0,0,0,0,0,0,1,0
KINGMAN,21103.0,2.0,27.5,287.0,592.0,96.0,0,0,0,0,0,0,0,0,1,0
KINGMAN,21103.0,4.0,35.5,490.0,592.0,96.0,0,0,0,0,0,0,0,0,1,0
KINGMAN,21103.0,2.0,51.5,490.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
KINGMAN,21103.0,4.0,54.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
KMG,17010.0,1.0,11.5,435.0,287.0,20.0,1,0,0,0,0,0,0,0,0,0
KMG,17010.0,1.0,12.99,435.0,287.0,20.0,1,0,0,0,0,0,0,0,0,0
KMG,17010.0,1.0,14.0,435.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
KMG,17010.0,1.0,16.0,435.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
KMG,17010.0,1.0,15.5,592.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
KMG,17010.0,1.0,17.5,592.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
KMG,17010.0,1.0,12.99,287.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
KMG,17010.0,1.0,14.0,287.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
KMG,17010.0,4.0,8.0,537.0,456.0,45.0,0,0,0,0,0,1,0,0,0,0
KMG,17011.0,4.0,9.25,792.0,392.0,45.0,0,0,0,0,0,1,0,0,0,0
KMG,17011.0,4.0,27.5,392.0,792.0,25.0,1,0,0,0,0,0,0,0,0,0
KMG,17011.0,4.0,11.5,525.0,510.0,45.0,0,0,0,0,0,0,0,0,1,0
KMG,17011.0,2.0,12.5,592.0,490.0,95.0,0,0,0,0,0,1,0,0,0,0
KMG,17011.0,2.0,12.5,800.0,450.0,45.0,0,0,0,0,0,0,0,0,1,0
KMG,17011.0,2.0,12.5,800.0,450.0,45.0,0,0,0,0,0,0,0,0,1,0
KMG,17011.0,4.0,9.25,792.0,392.0,45.0,0,0,0,0,0,1,0,0,0,0
KMG,17011.0,4.0,27.5,392.0,792.0,25.0,1,0,0,0,0,0,0,0,0,0
KMG,17011.0,4.0,27.5,392.0,792.0,25.0,1,0,0,0,0,0,0,0,0,0
KMG,17011.0,1.0,9.25,792.0,392.0,45.0,0,0,0,0,0,1,0,0,0,0
KMG,17011.0,1.0,19.5,792.0,392.0,25.0,1,0,0,0,0,0,0,0,0,0
KMG,17017.0,6.0,49.8,1060.0,575.0,300.0,0,0,0,0,0,1,0,0,0,0
KMG,17070.0,6.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
KMG,17070.0,2.0,8.25,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
KMG,17070.0,12.0,7.75,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
KMG,17070.0,1.0,5.5,287.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
KMG,17070.0,4.0,37.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
KMG,17070.0,15.0,55.5,592.0,490.0,292.0,0,0,1,0,0,0,0,0,0,0
KMG,17070.0,3.0,35.5,490.0,290.0,100.0,0,0,1,0,0,0,0,0,0,0
KMG,17070.0,7.0,6.5,1020.0,140.0,3.0,0,0,0,0,1,0,0,0,0,0
KMG,17070.0,17.0,5.5,820.0,140.0,3.0,0,0,0,0,1,0,0,0,0,0
KMG,17070.0,5.0,5.25,395.0,140.0,3.0,0,0,0,0,1,0,0,0,0,0
KMG,17073.0,6.0,6.5,305.0,610.0,48.0,0,0,0,0,1,0,0,0,0,0
KMG,17073.0,12.0,8.75,610.0,610.0,48.0,0,0,0,0,1,0,0,0,0,0
KMG,17078.0,8.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
KMG,17078.0,4.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
KMG,18348.0,4.0,12.75,880.0,700.0,20.0,0,0,0,0,0,1,0,0,0,0
KMG,18348.0,2.0,10.5,740.0,610.0,45.0,0,0,0,0,0,1,0,0,0,0
KMG,18348.0,2.0,6.95,570.0,395.0,45.0,0,0,0,0,0,1,0,0,0,0
KMG,18348.0,2.0,5.75,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
KMG,18348.0,2.0,12.99,592.0,435.0,20.0,1,0,0,0,0,0,0,0,0,0
KMG,18348.0,2.0,12.9,592.0,287.0,20.0,1,0,0,0,0,0,0,0,0,0
KMG,18381.0,32.0,9.75,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
KMG,18406.0,8.0,28.5,500.0,625.0,48.0,1,0,0,0,0,0,0,0,0,0
KMG,18406.0,4.0,27.5,450.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
KMG,18406.0,8.0,7.75,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
