company_name,quote_id,description,qty,unit_price,filter_efficiency,dimensions,item_type,Length,Height,Gutter,Depth,Pockets
Lennox,18687.0,Filtros MV/G4.620.445.48,10.0,6.75,G4,620.445.48,Filtro,620.0,445.0,48.0,,
Lennox,18687.0,Filtros F7.592.592.534.25.8,12.0,14.5,F7,592.592.534.25.8,Filtro,592.0,592.0,25.0,534.0,8.0
Lennox,18687.0,Filtros F7.490.592.534.25.6,16.0,12.99,F7,490.592.534.25.6,Filtro,490.0,592.0,25.0,534.0,6.0
Lennox,18687.0,Filtros MV/G4.620.445.48,10.0,6.75,G4,620.445.48,Filtro,620.0,445.0,48.0,,
Lennox,18687.0,Filtros MV/G4.495.445.48,15.0,6.25,G4,495.445.48,Filtro,495.0,445.0,48.0,,
Lennox,18687.0,Filtros MV/G4.510.495.48,3.0,6.5,G4,510.495.48,Filtro,510.0,495.0,48.0,,
Lennox,18687.0,Filtros F7.592.490.534.25.6,5.0,12.99,F7,592.490.534.25.6,Filtro,592.0,490.0,25.0,534.0,6.0
Lennox,18687.0,Filtros M5.490.490.534.25.6,6.0,12.5,M5,490.490.534.25.6,Filtro,490.0,490.0,25.0,534.0,6.0
Lennox,18687.0,Filtros MV/G4.445.490.48,2.0,6.5,G4,445.490.48,Filtro,445.0,490.0,48.0,,
Lennox,18687.0,Filtros MV/G4.510.495.48,6.0,6.75,G4,510.495.48,Filtro,510.0,495.0,48.0,,
Lennox,18687.0,Filtros F7.495.287.534.25.6,4.0,14.25,F7,495.287.534.25.6,Filtro,495.0,287.0,25.0,534.0,6.0
Lennox,18700.0,Filtros F7/PL.420.660.97,6.0,39.5,F7,420.660.97,Filtro,420.0,660.0,97.0,,
Lennox,21063.0,Filtros M5.592.592.360.25.6,3.0,14.5,M5,592.592.360.25.6,Filtro,592.0,592.0,25.0,360.0,6.0
Lennox,21063.0,Filtros M5.592.287.360.25.6,3.0,14.0,M5,592.287.360.25.6,Filtro,592.0,287.0,25.0,360.0,6.0
Lennox,21063.0,Filtros M5.592.592.360.25.6,4.0,14.5,M5,592.592.360.25.6,Filtro,592.0,592.0,25.0,360.0,6.0
Lennox,21063.0,Filtros M5.592.287.360.25.6,4.0,14.0,M5,592.287.360.25.6,Filtro,592.0,287.0,25.0,360.0,6.0
Lennox,21063.0,Filtros M5.392.792.360.25.4,4.0,17.5,M5,392.792.360.25.4,Filtro,392.0,792.0,25.0,360.0,4.0
Lennox,21152.0,Filtros F7.592.592.500.25.7,12.0,15.5,F7,592.592.500.25.7,Filtro,592.0,592.0,25.0,500.0,7.0
Lennox,21152.0,Filtros G4.592.287.500.25.4,6.0,12.99,G4,592.287.500.25.4,Filtro,592.0,287.0,25.0,500.0,4.0
Lennox,21152.0,Filtros G4.592.592.320.25.4,12.0,12.5,G4,592.592.320.25.4,Filtro,592.0,592.0,25.0,320.0,4.0
Lennox,21152.0,Filtros G4.592.287.320.25.3,6.0,11.99,G4,592.287.320.25.3,Filtro,592.0,287.0,25.0,320.0,3.0
Lennox,21152.0,Filtros F7.892.490.320.25.6,1.0,18.5,F7,892.490.320.25.6,Filtro,892.0,490.0,25.0,320.0,6.0
Lennox,21152.0,Filtros G4.892.490.320.25.6,3.0,17.5,G4,892.490.320.25.6,Filtro,892.0,490.0,25.0,320.0,6.0
Lennox,21194.0,Filtros MV/G4.580.580.98,6.0,11.5,G4,580.580.98,Filtro,580.0,580.0,98.0,,
Lennox,21194.0,Filtros MV/G4.280.580.98,6.0,8.5,G4,280.580.98,Filtro,280.0,580.0,98.0,,
Lennox,21194.0,Filtros MV/G4.480.480.98,16.0,10.5,G4,480.480.98,Filtro,480.0,480.0,98.0,,
Lennox,21194.0,Filtros MV/G4.380.780.98,8.0,12.5,G4,380.780.98,Filtro,380.0,780.0,98.0,,
Lennox,21194.0,Filtros M5.592.592.360.25.6,7.0,12.5,M5,592.592.360.25.6,Filtro,592.0,592.0,25.0,360.0,6.0
Lennox,21194.0,Filtros M5.592.287.360.25.6,7.0,11.5,M5,592.287.360.25.6,Filtro,592.0,287.0,25.0,360.0,6.0
Lennox,21194.0,Filtros M5.392.792.360.25.4,4.0,14.5,M5,392.792.360.25.4,Filtro,392.0,792.0,25.0,360.0,4.0
Lennox,22233.0,Filtros MV/G4.800.500.50,19.0,10.5,G4,800.500.50,Filtro,800.0,500.0,50.0,,
Lennox,22233.0,Filtros MV/G4.650.500.50,2.0,8.75,G4,650.500.50,Filtro,650.0,500.0,50.0,,
Lennox,22233.0,Filtros MV/G4.625.500.50,4.0,8.5,G4,625.500.50,Filtro,625.0,500.0,50.0,,
Lennox,22233.0,Filtros MV/G4.450.500.50,2.0,7.95,G4,450.500.50,Filtro,450.0,500.0,50.0,,
Lennox,22233.0,Filtros MV/G4.595.595.50,6.0,8.5,G4,595.595.50,Filtro,595.0,595.0,50.0,,
Lennox,22233.0,Filtros F7.592.287.635.25.4,4.0,14.5,F7,592.287.635.25.4,Filtro,592.0,287.0,25.0,635.0,4.0
Lennox,22233.0,Filtros F7.592.592.534.25.7,8.0,17.5,F7,592.592.534.25.7,Filtro,592.0,592.0,25.0,534.0,7.0
Lennox,22260.0,Filtros F7.287.592.670.7,2.0,16.5,F7,287.592.670.7,Filtro,,,,,
Lennox,22260.0,Filtros F7.592.287.670.3,4.0,15.5,F7,592.287.670.3,Filtro,,,,,
Lennox,22260.0,Filtros F7.592.592.520.6,16.0,17.5,F7,592.592.520.6,Filtro,,,,,
Lennox,22260.0,Filtros F7.287.592.670.5,10.0,18.5,F7,287.592.670.5,Filtro,,,,,
Lennox,22260.0,Filtros F7.592.592.670.10,10.0,24.5,F7,592.592.670.10,Filtro,,,,,
Lennox,22260.0,Filtros F7.592.592.670.6,4.0,19.5,F7,592.592.670.6,Filtro,,,,,
Lennox,22260.0,Filtros MV/G4.395.395.48,1.0,7.25,G4,395.395.48,Filtro,395.0,395.0,48.0,,
Lennox,22260.0,Filtros MV/G4.592.592.45,8.0,9.5,G4,592.592.45,Filtro,592.0,592.0,45.0,,
Lennox,22260.0,Filtros MV/G4.287.592.45,4.0,6.5,G4,287.592.45,Filtro,287.0,592.0,45.0,,
Lennox Valongo,21041.0,Filtros MV/G4.620.445.48,10.0,5.95,G4,620.445.48,Filtro,620.0,445.0,48.0,,
Lennox Valongo,21041.0,Filtros F7.592.592.535.25.8,4.0,15.5,F7,592.592.535.25.8,Filtro,592.0,592.0,25.0,535.0,8.0
Lennox Valongo,21041.0,Filtros F7.490.592.535.25.6,4.0,14.5,F7,490.592.535.25.6,Filtro,490.0,592.0,25.0,535.0,6.0
Lennox Valongo,21041.0,Filtros MV/G4.445.490.48,12.0,5.85,G4,445.490.48,Filtro,445.0,490.0,48.0,,
Lennox Valongo,21041.0,Filtros MV/G4.495.445.48,3.0,5.8,G4,495.445.48,Filtro,495.0,445.0,48.0,,
Lennox Valongo,21041.0,Filtros F7.287.592.535.25.4,4.0,12.75,F7,287.592.535.25.4,Filtro,287.0,592.0,25.0,535.0,4.0
Lennox Valongo,21041.0,Filtros F7.490.592.535.25.6,4.0,14.5,F7,490.592.535.25.6,Filtro,490.0,592.0,25.0,535.0,6.0
Lennox Valongo,21041.0,Filtros M6.592.592.300.25.6,4.0,14.5,M6,592.592.300.25.6,Filtro,592.0,592.0,25.0,300.0,6.0
Lennox Valongo,21041.0,Filtros MV/G4.620.445.48,10.0,5.95,G4,620.445.48,Filtro,620.0,445.0,48.0,,
Lennox Valongo,21041.0,Filtros F7.592.592.535.25.8,4.0,15.5,F7,592.592.535.25.8,Filtro,592.0,592.0,25.0,535.0,8.0
Lennox Valongo,21041.0,Filtros F7.490.592.535.25.6,4.0,14.5,F7,490.592.535.25.6,Filtro,490.0,592.0,25.0,535.0,6.0
Lennox Valongo,21041.0,Filtros MV/G4.495.445.48,13.0,5.8,G4,495.445.48,Filtro,495.0,445.0,48.0,,
Lennox Valongo,21041.0,Filtros MV/G4.510.485.48,3.0,5.84,G4,510.485.48,Filtro,510.0,485.0,48.0,,
Lennox Valongo,21041.0,Filtros MV/G4.445.490.48,2.0,5.85,G4,445.490.48,Filtro,445.0,490.0,48.0,,
Lennox Valongo,21041.0,Filtros F7.490.592.535.25.6,9.0,14.5,F7,490.592.535.25.6,Filtro,490.0,592.0,25.0,535.0,6.0
Lennox Valongo,21041.0,Filtros M5.490.490.535.25.5,6.0,12.5,M5,490.490.535.25.5,Filtro,490.0,490.0,25.0,535.0,5.0
Lennox Valongo,21041.0,Filtros MV/G4.445.490.48,2.0,5.85,G4,445.490.48,Filtro,445.0,490.0,48.0,,
Lennox Valongo,21041.0,Filtros MV/G4.510.495.48,6.0,5.84,G4,510.495.48,Filtro,510.0,495.0,48.0,,
Lennox Valongo,21041.0,Filtros F7.490.592.535.25.6,6.0,14.5,F7,490.592.535.25.6,Filtro,490.0,592.0,25.0,535.0,6.0
Lennox Valongo,21041.0,Filtros F7.495.287.535.25.6,4.0,14.5,F7,495.287.535.25.6,Filtro,495.0,287.0,25.0,535.0,6.0
Lisvento,17032.0,Filtros MV/G4 590.870.130,16.0,32.5,G4,590.870.130,Filtro,590.0,870.0,130.0,,
Lisvento,17032.0,Filtros MV/G4 650.905.130,4.0,38.5,G4,650.905.130,Filtro,650.0,905.0,130.0,,
Lisvento,17032.0,Filtros MV/G4 725.905.130,4.0,39.5,G4,725.905.130,Filtro,725.0,905.0,130.0,,
Lisvento,17076.0,Filtros CH/Inox 400.400.30,12.0,44.5,,400.400.30,Filtro,400.0,400.0,30.0,,
Lisvento,17076.0,Filtros TPB 900.480.15,2.0,39.5,,900.480.15,Filtro,900.0,480.0,15.0,,
Lisvento,17081.0,Células Ionizadoras 490.490.60,4.0,240.9,,490.490.60,,490.0,490.0,60.0,,
Lisvento,17130.0,Filtros H14 610.1525.66,3.0,385.0,H14,610.1525.66,Filtro,610.0,1525.0,66.0,,
Lisvento,19829.0,Caixa FLR 2000.G4+CA,3.0,725.0,G4,,,,,,,
Lisvento,19829.0,Caixa FLR 0700.G4+CA,1.0,415.0,G4,,,,,,,
Lisvento,19829.0,CX FLR 2000.G4+F9+H13,2.0,678.0,G4,,,,,,,
Lisvento,19831.0,Filtros H14.610.1220.68,4.0,182.5,H14,610.1220.68,Filtro,610.0,1220.0,68.0,,
Lisvento,19831.0,Filtros H14.610.610.68,2.0,114.5,H14,610.610.68,Filtro,610.0,610.0,68.0,,
Lisvento,22225.0,Filtros MV/G4.592.592.50,16.0,9.5,G4,592.592.50,Filtro,592.0,592.0,50.0,,
Lisvento,22225.0,Filtros MV/G4.287.592.50,8.0,7.5,G4,287.592.50,Filtro,287.0,592.0,50.0,,
Lisvento,22225.0,Filtros M5.592.592.330.25.6,4.0,17.5,M5,592.592.330.25.6,Filtro,592.0,592.0,25.0,330.0,6.0
Lisvento,22225.0,Filtros M5.287.592.330.25.3,2.0,14.5,M5,287.592.330.25.3,Filtro,287.0,592.0,25.0,330.0,3.0
Lisvento,22225.0,Filtros F9.592.592.330.25.8,1.0,18.5,F9,592.592.330.25.8,Filtro,592.0,592.0,25.0,330.0,8.0
Lmge,17001.0,Filtros MP/G3 470.205.5,15.0,6.75,G3,470.205.5,Filtro,470.0,205.0,5.0,,
Lmge,17001.0,Filtros MP/G3 205.205.5,6.0,5.15,G3,205.205.5,Filtro,205.0,205.0,5.0,,
Lmge,18218.0,Filtros MV/M5.592.592.48,1.0,11.5,M5,592.592.48,Filtro,592.0,592.0,48.0,,
Lmge,18218.0,Filtros MV/M5.287.592.48,2.0,10.5,M5,287.592.48,Filtro,287.0,592.0,48.0,,
Lmge,18218.0,Filtros F7/RG.592.592.292,1.0,57.5,F7,592.592.292,Filtro,592.0,592.0,292.0,,
Lmge,18218.0,Filtros F7/RG.592.287.292,2.0,39.5,F7,592.287.292,Filtro,592.0,287.0,292.0,,
Lmge,18279.0,Filtros F8.287.592.500.25.4,2.0,14.0,F8,287.592.500.25.4,Filtro,287.0,592.0,25.0,500.0,4.0
Lmge,18279.0,Filtros F8.592.592.500.25.7,4.0,15.5,F8,592.592.500.25.7,Filtro,592.0,592.0,25.0,500.0,7.0
Lmge,18299.0,Filtros F7/PL.592.592.100.25,4.0,51.5,F7,592.592.100.25,Filtro,,,,,
Lmge,18299.0,Filtros F7/PL.287.592.100.25,2.0,34.5,F7,287.592.100.25,Filtro,,,,,
Lmge,18299.0,Filtros G4.592.592.300.25.4,4.0,11.5,G4,592.592.300.25.4,Filtro,592.0,592.0,25.0,300.0,4.0
Lmge,18299.0,Filtros G4.287.592.300.25.2,2.0,9.5,G4,287.592.300.25.2,Filtro,287.0,592.0,25.0,300.0,2.0
Lmge,18333.0,Filtros MP/G4.205.315.15,3.0,4.95,G4,205.315.15,Filtro,205.0,315.0,15.0,,
Lmge,18333.0,Filtros MP/G4.205.190.15,5.0,4.15,G4,205.190.15,Filtro,205.0,190.0,15.0,,
Lmge,18333.0,Filtros MP/G4.260.950.15,1.0,9.95,G4,260.950.15,Filtro,260.0,950.0,15.0,,
Lmge,18333.0,Filtros MP/G4.260.240.15,4.0,4.95,G4,260.240.15,Filtro,260.0,240.0,15.0,,
Lmge,18333.0,Filtros MP/G4.260.365.15,12.0,5.75,G4,260.365.15,Filtro,260.0,365.0,15.0,,
Lmge,18335.0,Filtros MV/G4.592.592.48,4.0,8.75,G4,592.592.48,Filtro,592.0,592.0,48.0,,
Lmge,18335.0,Filtros MV/G4.592.287.48,4.0,6.75,G4,592.287.48,Filtro,592.0,287.0,48.0,,
Lmge,18584.0,Filtros MP/G3.645.205.10,120.0,5.95,G3,645.205.10,Filtro,645.0,205.0,10.0,,
Lmge,18584.0,Filtros MP/G3.645.205.10,120.0,5.95,G3,645.205.10,Filtro,645.0,205.0,10.0,,
Lmge,18716.0,Filtros MP/G3.1030.190.3,4.0,8.15,G3,1030.190.3,Filtro,1030.0,190.0,3.0,,
Lmge,18716.0,Filtros MP/G3.1550.190.3,2.0,10.5,G3,1550.190.3,Filtro,1550.0,190.0,3.0,,
Lmge,18716.0,Filtros MP/G3.1280.190.3,4.0,9.5,G3,1280.190.3,Filtro,1280.0,190.0,3.0,,
Lmge,21085.0,Filtros M5.592.592.300.25.6,4.0,14.1,M5,592.592.300.25.6,Filtro,592.0,592.0,25.0,300.0,6.0
Lmge,21085.0,Filtros M5.287.592.300.25.3,6.0,11.5,M5,287.592.300.25.3,Filtro,287.0,592.0,25.0,300.0,3.0
Lmge,21085.0,Filtros F7.592.592.300.25.6,4.0,14.75,F7,592.592.300.25.6,Filtro,592.0,592.0,25.0,300.0,6.0
Lmge,21085.0,Filtros F7.287.592.300.25.3,6.0,14.1,F7,287.592.300.25.3,Filtro,287.0,592.0,25.0,300.0,3.0
Lmge,22205.0,Filtros MV/G4.592.592.48,102.0,6.95,G4,592.592.48,Filtro,592.0,592.0,48.0,,
Lmge,22205.0,Filtros MV/G4.592.287.48,24.0,5.55,G4,592.287.48,Filtro,592.0,287.0,48.0,,
Lmge,22205.0,Filtros F7.592.592.360.25.6,102.0,12.99,F7,592.592.360.25.6,Filtro,592.0,592.0,25.0,360.0,6.0
Lmge,22205.0,Filtros F7.287.592.360.25.3,24.0,12.5,F7,287.592.360.25.3,Filtro,287.0,592.0,25.0,360.0,3.0
Louis Vitton,18727.0,Manta G2.1650.600,328.0,1.35,G2,1650.600,Manta,,,,,
Louis Vitton,18727.0,Manta G4.690.500,162.0,0.52,G4,690.500,Manta,,,,,
Louis Vitton,18727.0,Manta G4.300.300,300.0,0.15,G4,300.300,Manta,,,,,
Louis Vitton,18727.0,Manta G4.950.750,80.0,0.99,G4,950.750,Manta,,,,,
Louis Vitton,18727.0,Rolo G2.20.2mts,1.0,75.0,G2,20.2,Rolo,,,,,
Louis Vitton,18727.0,Rolo G4.20 mts,1.0,80.0,G4,,Rolo,,,,,
MANVIA,18753.0,Filtros MV/G4.440.485.60,2.0,8.5,G4,440.485.60,Filtro,440.0,485.0,60.0,,
MANVIA,18753.0,Filtros MV/G4.390.485.60,1.0,7.5,G4,390.485.60,Filtro,390.0,485.0,60.0,,
MANVIA,18753.0,Filtros MV/G4.395.485.60,1.0,7.5,G4,395.485.60,Filtro,395.0,485.0,60.0,,
MANVIA,18753.0,Filtros MV/G4.660.485.60,2.0,9.5,G4,660.485.60,Filtro,660.0,485.0,60.0,,
MANVIA,18753.0,Filtros MV/G4.686.485.60,1.0,9.5,G4,686.485.60,Filtro,686.0,485.0,60.0,,
MANVIA,18753.0,Filtros MV/G4.640.485.98,2.0,9.25,G4,640.485.98,Filtro,640.0,485.0,98.0,,
METEC,21159.0,Filtros MV/M5.592.287.45,4.0,10.5,M5,592.287.45,Filtro,592.0,287.0,45.0,,
METEC,21159.0,Filtros MV/M5.592.490.45,8.0,11.5,M5,592.490.45,Filtro,592.0,490.0,45.0,,
METEC,21159.0,Filtros F7.592.490.525.25.4,4.0,17.5,F7,592.490.525.25.4,Filtro,592.0,490.0,25.0,525.0,4.0
METEC,21159.0,Filtros F7.592.490.525.25.5,8.0,18.5,F7,592.490.525.25.5,Filtro,592.0,490.0,25.0,525.0,5.0
METEC,21159.0,Filtros F7/CA.592.287.292,8.0,125.0,F7,592.287.292,Filtro,592.0,287.0,292.0,,
METEC,21159.0,Filtros  F7/CA.592.490.292,4.0,145.0,F7,592.490.292,Filtro,592.0,490.0,292.0,,
MULTIAR,17023.0,Filtros MP/G4 530.605.25,2.0,12.5,G4,530.605.25,Filtro,530.0,605.0,25.0,,
MULTIAR,17023.0,Filtros F7 400.520.500.25.6,6.0,22.5,F7,400.520.500.25.6,Filtro,400.0,520.0,25.0,500.0,6.0
Macrisan,18629.0,Cilindros CA 160.400,15.0,32.5,,,,,,,,
Macrisan,18629.0,Cilindros CA 160.400,15.0,32.5,,,,,,,,
Manvia,21131.0,Filtros M5/PL.592.592.45,36.0,32.5,M5,592.592.45,Filtro,592.0,592.0,45.0,,
Manvia,21131.0,Filtros M5/PL.287.592.45,16.0,19.5,M5,287.592.45,Filtro,287.0,592.0,45.0,,
Manvia,21167.0,Filtros F7.792.500.25.12,2.0,27.5,F7,792.500.25.12,Filtro,,,,,
Manvia,21167.0,Filtros MV/G4.375.375.45,2.0,7.5,G4,375.375.45,Filtro,375.0,375.0,45.0,,
Manvia,21167.0,Filtros F7.592.592.600.25.6,4.0,17.5,F7,592.592.600.25.6,Filtro,592.0,592.0,25.0,600.0,6.0
Manvia,21167.0,Filtros MV/G4.592.592.45,2.0,9.5,G4,592.592.45,Filtro,592.0,592.0,45.0,,
Marinha,18344.0,Filtros MV/M5.287.592.48,4.0,12.5,M5,287.592.48,Filtro,287.0,592.0,48.0,,
Marinha,18344.0,Filtros MV/M5.592.592.48,4.0,17.5,M5,592.592.48,Filtro,592.0,592.0,48.0,,
MegaAvac,18558.0,Filtros MV/M5.490.490.46,4.0,10.5,M5,490.490.46,Filtro,490.0,490.0,46.0,,
MegaAvac,18558.0,Filtros MV/M5.792.392.46,1.0,14.5,M5,792.392.46,Filtro,792.0,392.0,46.0,,
MegaAvac,18558.0,Filtros MP/M5.588.588.25,1.0,8.95,M5,588.588.25,Filtro,588.0,588.0,25.0,,
MegaAvac,18558.0,Filtros MP/M5.588.285.25,2.0,7.75,M5,588.285.25,Filtro,588.0,285.0,25.0,,
MegaAvac,18558.0,Filtros MP/M5.285.285.25,1.0,6.5,M5,285.285.25,Filtro,285.0,285.0,25.0,,
Merito imediato,17154.0,Filtros H13 610.305.292,1.0,105.0,H13,610.305.292,Filtro,610.0,305.0,292.0,,
Merito imediato,17154.0,Filtros H13 610.610.292,1.0,165.0,H13,610.610.292,Filtro,610.0,610.0,292.0,,
Merito imediato,17154.0,Filtros H11 610.610.292,12.0,157.5,H11,610.610.292,Filtro,610.0,610.0,292.0,,
Merito imediato,17154.0,Filtros H11 610.305.292,6.0,102.5,H11,610.305.292,Filtro,610.0,305.0,292.0,,
Merito imediato,17154.0,Filtros M6/RG 592.287.292,7.0,39.5,M6,592.287.292,Filtro,592.0,287.0,292.0,,
Merito imediato,17154.0,Filtros M6/RG 592.592.292,13.0,55.5,M6,592.592.292,Filtro,592.0,592.0,292.0,,
Metabol,17164.0,Filtros MV/G4 592.592.48,20.0,8.5,G4,592.592.48,Filtro,592.0,592.0,48.0,,
Metabol,17164.0,Filtros MV/G4 592.287.48,20.0,6.5,G4,592.287.48,Filtro,592.0,287.0,48.0,,
Metabol,17164.0,Filtros MV/G4 790.365.48,20.0,9.1,G4,790.365.48,Filtro,790.0,365.0,48.0,,
Metabol,18349.0,Filtros MP/G4.250.250.20,10.0,5.15,G4,250.250.20,Filtro,250.0,250.0,20.0,,
Metabol,18684.0,Filtros F9.592.592.500.25.7,1.0,17.5,F9,592.592.500.25.7,Filtro,592.0,592.0,25.0,500.0,7.0
Metabol,18684.0,Filtro MV/G4.370.305.50,1.0,7.0,G4,370.305.50,Filtro,370.0,305.0,50.0,,
Metabol,18684.0,Filtro MV/G4.470.405.50,1.0,7.75,G4,470.405.50,Filtro,470.0,405.0,50.0,,
Metal,17166.0,Filtro F9/PL.592.592.98,2.0,47.5,F9,592.592.98,Filtro,592.0,592.0,98.0,,
Metropolitano de Lisboa,21068.0,Filtros MV/G2.495.495.98,192.0,8.5,G2,495.495.98,Filtro,495.0,495.0,98.0,,
Metropolitano de Lisboa,21068.0,Filtros MV/G4.495.495.95,240.0,8.75,G4,495.495.95,Filtro,495.0,495.0,95.0,,
Metropolitano de Lisboa,21068.0,Filtros MV/G4.495.495.95,96.0,8.75,G4,495.495.95,Filtro,495.0,495.0,95.0,,
Monsanto Investment,18520.0,Filtros AR/PVC.870.230.,15.0,9.8,,870.230,Filtro,,,,,
Monsanto Investment,18520.0,Filtros AR/PVC.1510.230,10.0,17.95,,1510.230,Filtro,,,,,
Monsanto Investment,18520.0,Filtros AR/PVC.1060.230,20.0,14.75,,1060.230,Filtro,,,,,
Municipio do Seixal,18447.0,Filtros F9/RG.592.592.292,28.0,52.5,F9,592.592.292,Filtro,592.0,592.0,292.0,,
Municipio do Seixal,18447.0,Filtros F9/RG.592.287.292,8.0,37.5,F9,592.287.292,Filtro,592.0,287.0,292.0,,
Municipio do Seixal,18447.0,Filtros MV/G4.592.592.48,52.0,7.75,G4,592.592.48,Filtro,592.0,592.0,48.0,,
Municipio do Seixal,18447.0,Filtros MV/G4.287.592.48,24.0,6.25,G4,287.592.48,Filtro,287.0,592.0,48.0,,
Municipio do Seixal,18447.0,Filtros MP/G2.845.205.5,38.0,6.5,G2,845.205.5,Filtro,845.0,205.0,5.0,,
Municipio do Seixal,18447.0,Filtros MP/G2.1195.205.5,1.0,8.0,G2,1195.205.5,Filtro,1195.0,205.0,5.0,,
Municipio do Seixal,18447.0,Filtros MP/G2.1195.245.5,4.0,8.25,G2,1195.245.5,Filtro,1195.0,245.0,5.0,,
Municipio do Seixal,18447.0,Filtros MP/G2.1195.295.5,1.0,8.5,G2,1195.295.5,Filtro,1195.0,295.0,5.0,,
Municipio do Seixal,18447.0,Filtros MP/G2.1360.370.5,3.0,8.75,G2,1360.370.5,Filtro,1360.0,370.0,5.0,,
Municipio do Seixal,18447.0,Filtros MP/G3.1400.205.5,4.0,8.5,G3,1400.205.5,Filtro,1400.0,205.0,5.0,,
Municipio do Seixal,22290.0,Filtros MV/G4.445.622.44,2.0,11.5,G4,445.622.44,Filtro,445.0,622.0,44.0,,
Municipio do Seixal,22290.0,Filtros MV/G4.391.622.44,1.0,11.25,G4,391.622.44,Filtro,391.0,622.0,44.0,,
Municipio do Seixal,22290.0,Filtros F7.592.592.520.25.10,2.0,25.45,F7,592.592.520.25.10,Filtro,592.0,592.0,25.0,520.0,10.0
Municipio do Seixal,22290.0,Filtros F7.592.592.520.25.10,2.0,25.45,F7,592.592.520.25.10,Filtro,592.0,592.0,25.0,520.0,10.0
Municipio do Seixal,22290.0,Filtros MV/G4.448.448.48,2.0,10.25,G4,448.448.48,Filtro,448.0,448.0,48.0,,
Municipio do Seixal,22290.0,Filtros F7.490.392.520.25.8,2.0,22.95,F7,490.392.520.25.8,Filtro,490.0,392.0,25.0,520.0,8.0
Municipio do Seixal,22290.0,Filtros F7.490.392.520.25.8,2.0,22.95,F7,490.392.520.25.8,Filtro,490.0,392.0,25.0,520.0,8.0
NAV,18301.0,Filtros MV/G4.592.592.48,16.0,7.75,G4,592.592.48,Filtro,592.0,592.0,48.0,,
NAV,18301.0,Filtros M6.592.592.600.25.8,32.0,16.25,M6,592.592.600.25.8,Filtro,592.0,592.0,25.0,600.0,8.0
NSR,22286.0,Filtros H14.915.457.66,36.0,89.0,H14,915.457.66,Filtro,915.0,457.0,66.0,,
NSR,22286.0,Filtros H14.915.305.66,18.0,82.0,H14,915.305.66,Filtro,915.0,305.0,66.0,,
NSR,22286.0,Filtros H14.457.305.66,18.0,47.0,H14,457.305.66,Filtro,457.0,305.0,66.0,,
NSR,22286.0,Filtros H14.610.610.66,18.0,76.0,H14,610.610.66,Filtro,610.0,610.0,66.0,,
NSR,22286.0,Filtros H14.592.592.292,22.0,199.0,H14,592.592.292,Filtro,592.0,592.0,292.0,,
NSR,22286.0,Filtros H14.287.592.292,2.0,124.0,H14,287.592.292,Filtro,287.0,592.0,292.0,,
NSR,22286.0,Filtros H13.592.592.292,2.0,193.0,H13,592.592.292,Filtro,592.0,592.0,292.0,,
NSR,22286.0,Filtros H13.287.592.292,2.0,120.0,H13,287.592.292,Filtro,287.0,592.0,292.0,,
NSR,22286.0,Filtros H13.305.610.292,10.0,121.0,H13,305.610.292,Filtro,305.0,610.0,292.0,,
NSR,22286.0,Filtros H13.610.610.150,4.0,95.0,H13,610.610.150,Filtro,610.0,610.0,150.0,,
Neutroplast,21020.0,Filtros F9.592.592.535.25.8,2.0,21.5,F9,592.592.535.25.8,Filtro,592.0,592.0,25.0,535.0,8.0
Neutroplast,21020.0,Filtros F9.287.592.535.25.4,2.0,14.5,F9,287.592.535.25.4,Filtro,287.0,592.0,25.0,535.0,4.0
Neutroplast,21020.0,Filtros F9.490.592.535.25.6,2.0,17.5,F9,490.592.535.25.6,Filtro,490.0,592.0,25.0,535.0,6.0
Newairtec,18743.0,Filtros MV/G4.750.465.48,6.0,8.75,G4,750.465.48,Filtro,750.0,465.0,48.0,,
Newairtec,18743.0,Filtros F7/PL.750.465.48,6.0,35.5,F7,750.465.48,Filtro,750.0,465.0,48.0,,
Neyahotels,18371.0,Filtros MV/G4.535.470.50,2.0,8.75,G4,535.470.50,Filtro,535.0,470.0,50.0,,
Neyahotels,18371.0,Filtros MV/G4.715.590.100,2.0,12.75,G4,715.590.100,Filtro,715.0,590.0,100.0,,
Neyahotels,18371.0,Filtros MV/G4.590.525.100,2.0,11.5,G4,590.525.100,Filtro,590.0,525.0,100.0,,
Neyahotels,18371.0,Filtros MV/G4.792.392.45,8.0,9.15,G4,792.392.45,Filtro,792.0,392.0,45.0,,
Neyahotels,18371.0,Filtros F7.392.792.450.25.5,8.0,24.5,F7,392.792.450.25.5,Filtro,392.0,792.0,25.0,450.0,5.0
Nipolândia,19819.0,Filtros MV/G4.530.500.48,4.0,7.5,G4,530.500.48,Filtro,530.0,500.0,48.0,,
Nipolândia,19819.0,Filtros F7/PL.530.500.98,4.0,42.5,F7,530.500.98,Filtro,530.0,500.0,98.0,,
Nipolândia,21070.0,Filtros MV/M5.790.410.48,8.0,8.75,M5,790.410.48,Filtro,790.0,410.0,48.0,,
Nipolândia,21070.0,Filtros MV/M5.315.300.45,4.0,7.5,M5,315.300.45,Filtro,315.0,300.0,45.0,,
Nipolândia,21070.0,Filtros MV/M5.315.300.45,4.0,7.5,M5,315.300.45,Filtro,315.0,300.0,45.0,,
Nipolândia,21070.0,Filtros MV/G4.625.500.48,48.0,8.5,G4,625.500.48,Filtro,625.0,500.0,48.0,,
